bpm:
612
0,1,0,1
2,1,0,1
3,1,0,0
4,1,0,1
6,1,0,1
7,0,0,0
8,1,0,1
10,1,0,1
11,3,0,0
12,1,0,1
14,1,0,1
15,2,0,0
16,0,0,1
18,0,0,1
19,1,0,0
20,0,0,1
22,0,0,1
23,0,0,0
24,0,0,1
26,0,0,1
27,3,0,0
28,0,0,1
30,0,0,1
31,2,0,0
32,3,0,1
34,3,0,1
35,1,0,0
36,3,0,1
38,3,0,1
39,0,0,0
40,3,0,1
42,3,0,1
43,3,0,0
44,3,0,1
46,3,0,1
47,2,0,0
48,2,0,1
50,2,0,1
51,1,0,0
52,2,0,1
54,2,0,1
55,0,0,0
56,2,0,1
58,2,0,1
59,3,0,0
60,2,0,1
62,2,0,1
63,2,0,0
64,2,0,1
66,3,0,0
67,1,0,1
68,3,0,0
70,3,0,0
71,0,0,1
72,3,0,0
74,3,0,0
75,3,0,1
76,3,0,0
78,3,0,0
79,2,0,1
80,0,0,0
82,0,0,0
83,1,0,1
84,0,0,0
86,0,0,0
87,0,0,1
88,0,0,0
90,0,0,0
91,3,0,1
92,0,0,0
94,0,0,0
95,2,0,1
96,3,0,0
98,3,0,0
99,1,0,1
100,3,0,0
102,3,0,0
103,0,0,1
104,3,0,0
106,3,0,0
107,3,0,1
108,3,0,0
110,3,0,0
111,2,0,1
112,2,0,0
114,2,0,0
115,1,0,1
116,2,0,0
118,2,0,0
119,0,0,1
120,2,0,0
122,2,0,0
123,3,0,1
124,2,0,0
126,2,0,0
127,2,0,1
